WorkflowId  WorkflowName                                                                                                                                                                                                                                                    StepName                                                                                                                                                                                                                                                        Sequence    SLAHours    AutoApprove IsFinalReceiver DesignationId DesignationName                                                                                                                                                                                                                                                 AssignedUserName
----------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ----------- ----------- ----------- --------------- ------------- --------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1681        testing                                                                                                                                                                                                                                                         Initiator                                                                                                                                                                                                                                                       1           0           0           0               138           IAT Admin                                                                                                                                                                                                                                                       
1681        testing                                                                                                                                                                                                                                                         Approver 1                                                                                                                                                                                                                                                      2           0           0           0               11            Project Architect                                                                                                                                                                                                                                               
1681        testing                                                                                                                                                                                                                                                         Approver 2                                                                                                                                                                                                                                                      3           0           0           0               77            Sales Manager                                                                                                                                                                                                                                                   
1682        gera testing                                                                                                                                                                                                                                                    Initiator                                                                                                                                                                                                                                                       1           0           0           0               73            IT Manager                                                                                                                                                                                                                                                      
1682        gera testing                                                                                                                                                                                                                                                    Approver 1                                                                                                                                                                                                                                                      2           0           0           0               10            IT Assistant Manager                                                                                                                                                                                                                                            
1682        gera testing                                                                                                                                                                                                                                                    Approver 2                                                                                                                                                                                                                                                      3           0           0           0               55            IT HOD                                                                                                                                                                                                                                                          
4543        IATWorkflowUpdates-Marketing                                                                                                                                                                                                                                    Final Receiver                                                                                                                                                                                                                                                  4           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4544        IATProjectAssignments-Sales-West                                                                                                                                                                                                                                Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               88            Team Lead                                                                                                                                                                                                                                                       NULL
4544        IATProjectAssignments-Sales-West                                                                                                                                                                                                                                Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               129           Sales AVP 1                                                                                                                                                                                                                                                     NULL
4544        IATProjectAssignments-Sales-West                                                                                                                                                                                                                                Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4545        IATProjectAssignments-Sales-EastandGoa                                                                                                                                                                                                                          Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               88            Team Lead                                                                                                                                                                                                                                                       NULL
4545        IATProjectAssignments-Sales-EastandGoa                                                                                                                                                                                                                          Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               130           Sales AVP 2                                                                                                                                                                                                                                                     NULL
4545        IATProjectAssignments-Sales-EastandGoa                                                                                                                                                                                                                          Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4546        IATProjectAssignments-Sales-Alternate                                                                                                                                                                                                                           Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               134           Team Lead Alternate                                                                                                                                                                                                                                             NULL
4546        IATProjectAssignments-Sales-Alternate                                                                                                                                                                                                                           Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               87            Sales Strategy                                                                                                                                                                                                                                                  NULL
4546        IATProjectAssignments-Sales-Alternate                                                                                                                                                                                                                           Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4547        IATWorkflowUpdates-Sales                                                                                                                                                                                                                                        Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               88            Team Lead                                                                                                                                                                                                                                                       NULL
4547        IATWorkflowUpdates-Sales                                                                                                                                                                                                                                        Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               130           Sales AVP 2                                                                                                                                                                                                                                                     NULL
4547        IATWorkflowUpdates-Sales                                                                                                                                                                                                                                        Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               14            CMO                                                                                                                                                                                                                                                             NULL
4547        IATWorkflowUpdates-Sales                                                                                                                                                                                                                                        Approver 3                                                                                                                                                                                                                                                      3           NULL        0           0               55            IT HOD                                                                                                                                                                                                                                                          NULL
4547        IATWorkflowUpdates-Sales                                                                                                                                                                                                                                        Final Receiver                                                                                                                                                                                                                                                  4           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4548        IATWorkflowUpdates-CorporateCommunications                                                                                                                                                                                                                      Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               49            Brand HOD                                                                                                                                                                                                                                                       NULL
4548        IATWorkflowUpdates-CorporateCommunications                                                                                                                                                                                                                      Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               55            IT HOD                                                                                                                                                                                                                                                          NULL
4548        IATWorkflowUpdates-CorporateCommunications                                                                                                                                                                                                                      Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               147           PA to CEO                                                                                                                                                                                                                                                       NULL
4548        IATWorkflowUpdates-CorporateCommunications                                                                                                                                                                                                                      Final Receiver                                                                                                                                                                                                                                                  3           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4549        IATWorkflowUpdates-CorporateProperties                                                                                                                                                                                                                          Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               101           Corp Prop Manager                                                                                                                                                                                                                                               NULL
4549        IATWorkflowUpdates-CorporateProperties                                                                                                                                                                                                                          Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               51            Corp Prop Head                                                                                                                                                                                                                                                  NULL
4549        IATWorkflowUpdates-CorporateProperties                                                                                                                                                                                                                          Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               55            IT HOD                                                                                                                                                                                                                                                          NULL
4549        IATWorkflowUpdates-CorporateProperties                                                                                                                                                                                                                          Approver 3                                                                                                                                                                                                                                                      3           NULL        0           0               147           PA to CEO                                                                                                                                                                                                                                                       NULL
4549        IATWorkflowUpdates-CorporateProperties                                                                                                                                                                                                                          Final Receiver                                                                                                                                                                                                                                                  4           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4550        IATWorkflowUpdates-IT                                                                                                                                                                                                                                           Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               73            IT Manager                                                                                                                                                                                                                                                      NULL
4550        IATWorkflowUpdates-IT                                                                                                                                                                                                                                           Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               55            IT HOD                                                                                                                                                                                                                                                          NULL
4550        IATWorkflowUpdates-IT                                                                                                                                                                                                                                           Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               23            MD EA Commercial                                                                                                                                                                                                                                                NULL
4550        IATWorkflowUpdates-IT                                                                                                                                                                                                                                           Final Receiver                                                                                                                                                                                                                                                  3           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4551        IATWorkflowUpdates-Security                                                                                                                                                                                                                                     Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               140           Security Head                                                                                                                                                                                                                                                   NULL
4551        IATWorkflowUpdates-Security                                                                                                                                                                                                                                     Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               55            IT HOD                                                                                                                                                                                                                                                          NULL
4551        IATWorkflowUpdates-Security                                                                                                                                                                                                                                     Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               147           PA to CEO                                                                                                                                                                                                                                                       NULL
4551        IATWorkflowUpdates-Security                                                                                                                                                                                                                                     Final Receiver                                                                                                                                                                                                                                                  3           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4552        IATProjectAssignments-Design                                                                                                                                                                                                                                    Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               11            Project Architect                                                                                                                                                                                                                                               NULL
4552        IATProjectAssignments-Design                                                                                                                                                                                                                                    Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               53            Design HOD                                                                                                                                                                                                                                                      NULL
4552        IATProjectAssignments-Design                                                                                                                                                                                                                                    Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4553        IATWorkflowUpdates-Design                                                                                                                                                                                                                                       Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               11            Project Architect                                                                                                                                                                                                                                               NULL
4553        IATWorkflowUpdates-Design                                                                                                                                                                                                                                       Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               53            Design HOD                                                                                                                                                                                                                                                      NULL
4553        IATWorkflowUpdates-Design                                                                                                                                                                                                                                       Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               55            IT HOD                                                                                                                                                                                                                                                          NULL
4553        IATWorkflowUpdates-Design                                                                                                                                                                                                                                       Approver 3                                                                                                                                                                                                                                                      3           NULL        0           0               147           PA to CEO                                                                                                                                                                                                                                                       NULL
4553        IATWorkflowUpdates-Design                                                                                                                                                                                                                                       Final Receiver                                                                                                                                                                                                                                                  4           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4554        IATWorkflowUpdates-HRandAdmin                                                                                                                                                                                                                                   Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               43            HR GM                                                                                                                                                                                                                                                           NULL
4554        IATWorkflowUpdates-HRandAdmin                                                                                                                                                                                                                                   Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               20            CPO                                                                                                                                                                                                                                                             NULL
4554        IATWorkflowUpdates-HRandAdmin                                                                                                                                                                                                                                   Approver 2                                                                                                                                                                                                                                                      2           NULL        0           0               55            IT HOD                                                                                                                                                                                                                                                          NULL
4554        IATWorkflowUpdates-HRandAdmin                                                                                                                                                                                                                                   Approver 3                                                                                                                                                                                                                                                      3           NULL        0           0               147           PA to CEO                                                                                                                                                                                                                                                       NULL
4554        IATWorkflowUpdates-HRandAdmin                                                                                                                                                                                                                                   Final Receiver                                                                                                                                                                                                                                                  4           NULL        0           1               138           IAT Admin                                                                                                                                                                                                                                                       NULL
4555        VendorCreation                                                                                                                                                                                                                                                  Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               34            Corporate Exec                                                                                                                                                                                                                                                  NULL
4555        VendorCreation                                                                                                                                                                                                                                                  Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               89            Corporate VP                                                                                                                                                                                                                                                    NULL
4555        VendorCreation                                                                                                                                                                                                                                                  Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               4             Accountant Technical                                                                                                                                                                                                                                            NULL
4556        CancellationorAdditionofApplicantName                                                                                                                                                                                                                           Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               82            CRM PM                                                                                                                                                                                                                                                          NULL
4556        CancellationorAdditionofApplicantName                                                                                                                                                                                                                           Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               121           Marketing HOD                                                                                                                                                                                                                                                   NULL
4556        CancellationorAdditionofApplicantName                                                                                                                                                                                                                           Final Receiver                                                                                                                                                                                                                                                  2           NULL        0           1               82            CRM PM                                                                                                                                                                                                                                                          NULL
4557        DelayinOriginalDocumentCollectionbyCustomer                                                                                                                                                                                                                     Initiator                                                                                                                                                                                                                                                       0           NULL        0           0               102           CRM Executive                                                                                                                                                                                                                                                   NULL
4557        DelayinOriginalDocumentCollectionbyCustomer                                                                                                                                                                                                                     Approver 1                                                                                                                                                                                                                                                      1           NULL        0           0               102           CRM Executive                                                                                                                                                                                                                                                   NULL
